time, U1PosX, U1PosY, U1PosZ, U1HeadX, U1HeadY, U1HeadZ, U1HeadEulerX, U1HeadEulerY, U1LocalHeadEulerZ, U1ControllerRX, U1ControllerRY, U1ControllerRZ, U1ControllerEulerRX, U1ControllerEulerRY, U1ControllerEulerRZ,U1ControllerLX, U1ControllerLY, U1ControllerLZ, U1ControllerEulerLX, U1ControllerEulerLY, U1ControllerEulerLZ,U1PointerX, U1PointerY, U1PointerZ, U1PointerVis, U1StickyPointerX, U1StickyPointerY, U1StickyPointerZ, U1StickyPointerVis,U2PosX, U2PosY, U2PosZ, U2HeadX, U2HeadY, U2HeadZ, U2HeadEulerX, U2HeadEulerY, U2LocalHeadEulerZ, U2ControllerRX, U2ControllerRY, U2ControllerRZ, U2ControllerEulerRX, U2ControllerEulerRY, U2ControllerEulerRZ,U2ControllerLX, U2ControllerLY, U2ControllerLZ, U2ControllerEulerLX, U2ControllerEulerLY, U2ControllerEulerLZ,U2PointerX, U2PointerY, U2PointerZ, U2PointerVis, U2StickyPointerX, U2StickyPointerY, U2StickyPointerZ, U2StickyPointerVis
47.194,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.661, 1.172, -0.498,4.118, 44.768, 358.464,-0.363, 0.917, -0.407,348.472, 33.169, 351.778,-0.724, 1.072, -0.269,276.681, 57.939, 7.152,null,null,null,0,-2.981, 1.068, 0.724,0
47.236,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.664, 1.172, -0.499,3.705, 44.326, 358.687,-0.353, 0.901, -0.403,350.690, 31.914, 343.305,-0.723, 1.074, -0.265,278.321, 55.320, 9.876,null,null,null,0,-2.981, 1.068, 0.724,0
47.274,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.666, 1.172, -0.500,3.712, 44.037, 358.716,-0.345, 0.883, -0.394,357.408, 32.338, 342.176,-0.723, 1.069, -0.260,280.171, 68.191, 356.356,null,null,null,0,-2.981, 1.068, 0.724,0
47.315,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.667, 1.173, -0.501,3.637, 43.804, 358.726,-0.339, 0.869, -0.390,359.420, 34.513, 344.974,-0.724, 1.050, -0.253,280.520, 61.422, 2.407,null,null,null,0,-2.981, 1.068, 0.724,0
47.356,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.668, 1.173, -0.502,3.434, 43.635, 358.748,-0.333, 0.864, -0.395,357.638, 34.148, 340.748,-0.719, 1.036, -0.240,282.747, 58.997, 3.632,null,null,null,0,-2.981, 1.068, 0.724,0
47.394,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.669, 1.173, -0.502,3.436, 43.598, 358.765,-0.329, 0.861, -0.398,357.345, 32.473, 337.650,-0.719, 1.026, -0.232,284.612, 52.710, 8.833,null,null,null,0,-2.981, 1.068, 0.724,0
47.435,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.668, 1.172, -0.503,3.666, 43.663, 358.730,-0.326, 0.858, -0.400,358.725, 33.209, 337.847,-0.717, 1.015, -0.221,287.829, 49.076, 12.073,null,null,null,0,-2.981, 1.068, 0.724,0
47.476,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.668, 1.171, -0.503,3.995, 43.733, 358.765,-0.322, 0.858, -0.402,358.268, 34.366, 338.029,-0.711, 1.002, -0.204,292.021, 45.854, 13.184,null,null,null,0,-2.981, 1.068, 0.724,0
47.515,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.668, 1.171, -0.504,4.370, 43.954, 358.771,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.068, 0.724,0
47.554,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.667, 1.170, -0.504,4.805, 44.247, 358.778,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.068, 0.724,0
47.595,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.666, 1.169, -0.505,5.283, 44.588, 358.812,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.068, 0.724,0
47.635,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.666, 1.168, -0.505,5.543, 45.005, 358.868,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.068, 0.724,0
47.674,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.665, 1.168, -0.505,5.762, 45.397, 358.890,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.068, 0.724,0
47.713,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.664, 1.167, -0.505,5.884, 45.720, 358.834,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.068, 0.724,0
47.754,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.663, 1.166, -0.504,6.256, 46.146, 358.726,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.068, 0.724,0
47.794,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.662, 1.165, -0.503,6.855, 46.433, 358.873,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.068, 0.724,0
47.834,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.662, 1.165, -0.502,6.926, 46.627, 359.008,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.068, 0.724,0
47.874,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.662, 1.165, -0.500,7.117, 46.810, 359.251,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.068, 0.724,0
47.914,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.662, 1.164, -0.499,7.333, 46.915, 359.464,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.068, 0.724,0
47.954,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.662, 1.163, -0.497,7.607, 46.971, 359.692,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.068, 0.724,0
47.994,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.662, 1.163, -0.496,7.763, 46.975, 359.886,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.068, 0.724,0
48.036,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.663, 1.163, -0.495,7.893, 46.897, 0.061,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.068, 0.724,0
48.074,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.662, 1.163, -0.495,8.007, 46.893, 359.972,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.068, 0.724,0
48.113,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.661, 1.162, -0.495,8.154, 47.237, 359.869,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.068, 0.724,0
48.155,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.659, 1.161, -0.496,8.598, 47.718, 359.800,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.068, 0.724,0
48.195,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.657, 1.160, -0.495,9.171, 48.309, 359.625,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.068, 0.724,0
48.236,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.656, 1.159, -0.495,9.653, 48.918, 359.577,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.068, 0.724,0
48.276,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.655, 1.159, -0.494,10.007, 49.425, 359.763,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.068, 0.724,0
48.316,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.653, 1.158, -0.493,10.349, 49.793, 359.955,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.068, 0.724,0
48.354,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.652, 1.157, -0.492,10.777, 50.111, 0.138,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.068, 0.724,0
48.396,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.650, 1.156, -0.491,11.211, 50.388, 0.201,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.068, 0.724,0
48.433,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.648, 1.155, -0.491,11.440, 50.569, 0.113,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.068, 0.724,0
48.476,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.646, 1.154, -0.491,11.742, 50.698, 0.014,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.068, 0.724,0
48.516,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.644, 1.154, -0.492,11.927, 50.789, 359.883,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.068, 0.724,0
48.556,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.643, 1.154, -0.492,12.050, 50.862, 359.808,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.068, 0.724,0
48.594,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.642, 1.153, -0.493,12.064, 50.922, 359.618,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.068, 0.724,0
48.634,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.642, 1.154, -0.494,11.930, 50.987, 359.551,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.068, 0.724,0
48.673,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.643, 1.155, -0.495,11.747, 50.876, 359.620,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.068, 0.724,0
48.713,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.643, 1.155, -0.495,11.648, 50.686, 359.508,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.068, 0.724,0
48.756,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.643, 1.155, -0.495,11.629, 50.597, 359.425,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.068, 0.724,0
48.794,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.643, 1.155, -0.495,11.629, 50.597, 359.425,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.068, 0.724,0
48.833,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.643, 1.155, -0.495,11.629, 50.597, 359.425,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.068, 0.724,0
48.873,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.643, 1.155, -0.495,11.629, 50.597, 359.425,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.068, 0.724,0
48.915,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.643, 1.155, -0.495,11.629, 50.597, 359.425,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.068, 0.724,0
48.955,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.643, 1.155, -0.495,11.629, 50.597, 359.425,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.068, 0.724,0
48.994,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.643, 1.155, -0.495,11.629, 50.597, 359.425,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.068, 0.724,0
49.033,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.643, 1.155, -0.495,11.629, 50.597, 359.425,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.068, 0.724,0
49.075,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.643, 1.155, -0.495,11.629, 50.597, 359.425,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.068, 0.724,0
49.114,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.643, 1.155, -0.495,11.629, 50.597, 359.425,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.068, 0.724,0
49.156,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.643, 1.155, -0.495,11.629, 50.597, 359.425,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.068, 0.724,0
49.195,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.643, 1.155, -0.495,11.629, 50.597, 359.425,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.068, 0.724,0
49.234,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.643, 1.155, -0.495,11.629, 50.597, 359.425,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.068, 0.724,0
49.274,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.643, 1.155, -0.495,11.629, 50.597, 359.425,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.068, 0.724,0
49.316,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.291, 359.935,2.646, 1.337, -0.621,14.996, 74.910, 54.741,2.698, 1.343, -0.476,16.742, 130.931, 305.973,null,null,null,0,null,null,null,1,-0.678, -0.027, -0.516,-0.643, 1.155, -0.495,11.629, 50.597, 359.425,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,-0.678, -0.027, -0.516,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.068, 0.724,0
