time, U1PosX, U1PosY, U1PosZ, U1HeadX, U1HeadY, U1HeadZ, U1HeadEulerX, U1HeadEulerY, U1LocalHeadEulerZ, U1ControllerRX, U1ControllerRY, U1ControllerRZ, U1ControllerEulerRX, U1ControllerEulerRY, U1ControllerEulerRZ,U1ControllerLX, U1ControllerLY, U1ControllerLZ, U1ControllerEulerLX, U1ControllerEulerLY, U1ControllerEulerLZ,U1PointerX, U1PointerY, U1PointerZ, U1PointerVis, U1StickyPointerX, U1StickyPointerY, U1StickyPointerZ, U1StickyPointerVis,U2PosX, U2PosY, U2PosZ, U2HeadX, U2HeadY, U2HeadZ, U2HeadEulerX, U2HeadEulerY, U2LocalHeadEulerZ, U2ControllerRX, U2ControllerRY, U2ControllerRZ, U2ControllerEulerRX, U2ControllerEulerRY, U2ControllerEulerRZ,U2ControllerLX, U2ControllerLY, U2ControllerLZ, U2ControllerEulerLX, U2ControllerEulerLY, U2ControllerEulerLZ,U2PointerX, U2PointerY, U2PointerZ, U2PointerVis, U2StickyPointerX, U2StickyPointerY, U2StickyPointerZ, U2StickyPointerVis
6.361,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
6.400,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
6.439,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
6.479,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
6.518,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
6.560,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
6.599,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
6.640,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
6.679,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
6.719,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
6.760,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
6.799,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
6.839,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
6.880,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
6.920,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
6.959,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
6.998,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
7.040,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
7.078,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
7.120,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
7.159,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
7.200,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
7.240,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
7.278,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
7.320,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
7.359,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
7.400,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
7.439,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
7.480,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
7.520,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
7.559,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
7.599,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
7.639,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
7.678,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
7.719,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
7.760,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
7.799,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
7.839,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
7.878,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
7.920,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
7.959,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
7.998,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
8.040,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
8.079,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
8.119,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
8.158,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
8.199,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
8.238,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
8.280,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
8.319,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
8.360,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
8.399,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
8.439,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
8.480,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
