time, U1PosX, U1PosY, U1PosZ, U1HeadX, U1HeadY, U1HeadZ, U1HeadEulerX, U1HeadEulerY, U1LocalHeadEulerZ, U1ControllerRX, U1ControllerRY, U1ControllerRZ, U1ControllerEulerRX, U1ControllerEulerRY, U1ControllerEulerRZ,U1ControllerLX, U1ControllerLY, U1ControllerLZ, U1ControllerEulerLX, U1ControllerEulerLY, U1ControllerEulerLZ,U1PointerX, U1PointerY, U1PointerZ, U1PointerVis, U1StickyPointerX, U1StickyPointerY, U1StickyPointerZ, U1StickyPointerVis, U1SpeakingU2PosX, U2PosY, U2PosZ, U2HeadX, U2HeadY, U2HeadZ, U2HeadEulerX, U2HeadEulerY, U2LocalHeadEulerZ, U2ControllerRX, U2ControllerRY, U2ControllerRZ, U2ControllerEulerRX, U2ControllerEulerRY, U2ControllerEulerRZ,U2ControllerLX, U2ControllerLY, U2ControllerLZ, U2ControllerEulerLX, U2ControllerEulerLY, U2ControllerEulerLZ,U2PointerX, U2PointerY, U2PointerZ, U2PointerVis, U2StickyPointerX, U2StickyPointerY, U2StickyPointerZ, U2StickyPointerVis, U2Speaking
100.986,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.732, 342.856, 359.774,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.809, 271.354, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.922, 1.331, -0.363,339.712, 347.245, 357.444,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,1
101.030,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.732, 342.855, 359.767,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.809, 271.354, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.922, 1.331, -0.363,339.709, 347.286, 357.475,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,1
101.064,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.735, 342.856, 359.774,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.809, 271.354, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.921, 1.331, -0.362,339.689, 347.348, 357.462,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,0
101.106,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.730, 342.863, 359.772,-0.494, 0.785, 0.691,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.809, 271.354, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.921, 1.331, -0.362,339.683, 347.388, 357.471,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,0
101.144,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.735, 342.858, 359.777,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.809, 271.354, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.921, 1.331, -0.361,339.739, 347.377, 357.474,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,0
101.186,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.736, 342.859, 359.769,-0.494, 0.785, 0.690,15.256, 9.829, 55.554,-0.618, 0.786, 0.699,14.809, 271.354, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.921, 1.331, -0.361,339.834, 347.371, 357.489,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,0
101.223,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.731, 342.857, 359.772,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.808, 271.354, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.921, 1.331, -0.361,339.868, 347.370, 357.511,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,0
101.272,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.731, 342.857, 359.767,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.809, 271.354, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.921, 1.331, -0.361,339.838, 347.372, 357.533,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,0
101.306,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.730, 342.858, 359.775,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.809, 271.354, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.921, 1.331, -0.361,339.847, 347.385, 357.532,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,0
101.345,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.734, 342.855, 359.779,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.808, 271.354, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.921, 1.331, -0.361,339.848, 347.361, 357.579,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,0
101.383,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.731, 342.852, 359.773,-0.494, 0.785, 0.691,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.809, 271.354, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.921, 1.331, -0.362,339.837, 347.284, 357.573,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,0
101.425,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.732, 342.857, 359.777,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.809, 271.354, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.921, 1.331, -0.362,339.850, 347.256, 357.534,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,0
101.466,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.729, 342.852, 359.771,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.809, 271.354, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.921, 1.331, -0.362,339.798, 347.187, 357.579,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,0
101.503,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.727, 342.852, 359.777,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.809, 271.354, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.921, 1.331, -0.362,339.762, 347.170, 357.538,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,0
101.552,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.727, 342.852, 359.768,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.808, 271.354, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.921, 1.331, -0.362,339.671, 347.176, 357.482,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,0
101.586,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.730, 342.856, 359.772,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.808, 271.354, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.921, 1.331, -0.363,339.648, 347.254, 357.451,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,0
101.625,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.728, 342.853, 359.768,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.809, 271.354, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.921, 1.331, -0.363,339.637, 347.312, 357.468,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,0
101.663,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.734, 342.853, 359.771,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.809, 271.354, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.922, 1.331, -0.363,339.601, 347.274, 357.476,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,0
101.703,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.733, 342.857, 359.772,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.809, 271.354, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.922, 1.331, -0.363,339.624, 347.276, 357.398,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,0
101.744,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.733, 342.856, 359.772,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.809, 271.354, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.922, 1.331, -0.362,339.674, 347.289, 357.405,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,0
101.789,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.728, 342.856, 359.770,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.809, 271.354, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.922, 1.331, -0.362,339.701, 347.306, 357.430,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,0
101.824,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.727, 342.854, 359.775,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.809, 271.354, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.922, 1.331, -0.362,339.733, 347.293, 357.418,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,0
101.863,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.728, 342.857, 359.772,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.809, 271.354, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.922, 1.331, -0.362,339.695, 347.300, 357.394,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,0
101.903,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.722, 342.863, 359.773,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.809, 271.354, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.922, 1.331, -0.362,339.740, 347.429, 357.384,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,0
101.946,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.727, 342.853, 359.768,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.809, 271.354, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.923, 1.331, -0.362,339.761, 347.487, 357.385,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,0
101.983,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.729, 342.858, 359.775,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.808, 271.354, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.923, 1.330, -0.362,339.770, 347.514, 357.394,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,0
102.032,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.724, 342.853, 359.778,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.809, 271.354, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.923, 1.330, -0.362,339.822, 347.532, 357.367,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,0
102.065,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.728, 342.854, 359.775,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.809, 271.354, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.923, 1.330, -0.362,339.850, 347.532, 357.372,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,0
102.103,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.725, 342.857, 359.770,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.809, 271.354, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.923, 1.330, -0.362,339.802, 347.532, 357.374,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.393,null,null,null,0,null,null,null,1,0
102.144,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.721, 342.855, 359.775,-0.494, 0.785, 0.690,15.256, 9.829, 55.554,-0.618, 0.786, 0.699,14.809, 271.354, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.923, 1.330, -0.362,339.767, 347.531, 357.391,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,0
102.185,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.725, 342.848, 359.770,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.809, 271.354, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.923, 1.330, -0.362,339.776, 347.532, 357.373,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,0
102.223,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.727, 342.854, 359.775,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.809, 271.355, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.923, 1.330, -0.362,339.723, 347.557, 357.371,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,0
102.267,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.733, 342.853, 359.773,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.809, 271.354, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.923, 1.330, -0.362,339.659, 347.545, 357.407,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,0
102.306,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.730, 342.855, 359.778,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.809, 271.354, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.923, 1.331, -0.362,339.545, 347.503, 357.410,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,0
102.343,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.730, 342.848, 359.774,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.808, 271.354, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.923, 1.331, -0.361,339.384, 347.487, 357.378,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,0
102.383,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.729, 342.852, 359.771,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.808, 271.354, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.923, 1.331, -0.361,339.281, 347.403, 357.333,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,0
102.425,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.731, 342.855, 359.775,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.809, 271.354, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.923, 1.331, -0.361,339.181, 347.305, 357.259,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,0
102.471,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.727, 342.850, 359.775,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.808, 271.354, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.923, 1.331, -0.361,339.201, 347.305, 357.164,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,0
102.504,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.734, 342.852, 359.775,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.809, 271.354, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.923, 1.331, -0.361,339.333, 347.355, 357.138,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,0
102.543,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.731, 342.851, 359.777,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.809, 271.354, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.923, 1.331, -0.361,339.362, 347.381, 357.169,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,0
102.584,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.734, 342.853, 359.775,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.809, 271.354, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.923, 1.331, -0.361,339.222, 347.402, 357.238,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,0
102.626,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.727, 342.853, 359.775,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.809, 271.354, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.923, 1.331, -0.361,339.179, 347.372, 357.281,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,0
102.663,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.727, 342.851, 359.779,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.808, 271.354, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.923, 1.331, -0.361,339.229, 347.340, 357.312,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,0
102.712,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.729, 342.852, 359.779,-0.494, 0.785, 0.691,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.809, 271.354, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.922, 1.331, -0.361,339.256, 347.214, 357.346,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,0
102.746,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.728, 342.854, 359.780,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.809, 271.355, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.922, 1.331, -0.361,339.338, 347.111, 357.350,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,0
102.784,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.726, 342.851, 359.779,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.808, 271.354, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.922, 1.331, -0.361,339.345, 347.074, 357.340,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,0
102.824,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.726, 342.848, 359.773,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.809, 271.355, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.922, 1.331, -0.361,339.262, 347.077, 357.383,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.393,null,null,null,0,null,null,null,1,1
102.865,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.728, 342.851, 359.771,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.808, 271.354, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.922, 1.331, -0.361,339.295, 347.120, 357.454,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,1
102.902,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.727, 342.852, 359.773,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.809, 271.354, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.922, 1.331, -0.361,339.482, 347.224, 357.421,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,1
102.952,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.725, 342.854, 359.774,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.809, 271.354, 306.737,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.922, 1.331, -0.361,339.525, 347.351, 357.399,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,1
102.985,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.726, 342.857, 359.775,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.809, 271.354, 306.737,null,null,null,0,null,null,null,1,1,1.779, -0.027, -0.607,1.922, 1.331, -0.360,339.518, 347.429, 357.428,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,1
103.024,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.732, 342.858, 359.776,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.809, 271.354, 306.737,null,null,null,0,null,null,null,1,1,1.779, -0.027, -0.607,1.922, 1.331, -0.360,339.457, 347.452, 357.415,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,1
103.066,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.730, 342.856, 359.771,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.809, 271.354, 306.737,null,null,null,0,null,null,null,1,1,1.779, -0.027, -0.607,1.922, 1.331, -0.360,339.461, 347.486, 357.375,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,1
103.104,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.727, 342.853, 359.778,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.809, 271.354, 306.737,null,null,null,0,null,null,null,1,1,1.779, -0.027, -0.607,1.922, 1.331, -0.360,339.505, 347.547, 357.381,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,1
103.145,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.727, 342.855, 359.773,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.809, 271.354, 306.737,null,null,null,0,null,null,null,1,1,1.779, -0.027, -0.607,1.922, 1.331, -0.360,339.588, 347.575, 357.459,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,1
103.190,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.732, 342.855, 359.777,-0.494, 0.785, 0.690,15.256, 9.829, 55.553,-0.618, 0.786, 0.699,14.808, 271.354, 306.737,null,null,null,0,null,null,null,1,1,1.779, -0.027, -0.607,1.922, 1.330, -0.359,339.632, 347.599, 357.500,1.815, 0.834, -0.086,15.220, 278.737, 53.161,1.735, 0.833, 0.001,19.400, 8.365, 306.394,null,null,null,0,null,null,null,1,1
