time, U1PosX, U1PosY, U1PosZ, U1HeadX, U1HeadY, U1HeadZ, U1HeadEulerX, U1HeadEulerY, U1LocalHeadEulerZ, U1ControllerRX, U1ControllerRY, U1ControllerRZ, U1ControllerEulerRX, U1ControllerEulerRY, U1ControllerEulerRZ,U1ControllerLX, U1ControllerLY, U1ControllerLZ, U1ControllerEulerLX, U1ControllerEulerLY, U1ControllerEulerLZ,U1PointerX, U1PointerY, U1PointerZ, U1PointerVis, U1StickyPointerX, U1StickyPointerY, U1StickyPointerZ, U1StickyPointerVis, U1Speaking,U2PosX, U2PosY, U2PosZ, U2HeadX, U2HeadY, U2HeadZ, U2HeadEulerX, U2HeadEulerY, U2LocalHeadEulerZ, U2ControllerRX, U2ControllerRY, U2ControllerRZ, U2ControllerEulerRX, U2ControllerEulerRY, U2ControllerEulerRZ,U2ControllerLX, U2ControllerLY, U2ControllerLZ, U2ControllerEulerLX, U2ControllerEulerLY, U2ControllerEulerLZ,U2PointerX, U2PointerY, U2PointerZ, U2PointerVis, U2StickyPointerX, U2StickyPointerY, U2StickyPointerZ, U2StickyPointerVis, U2Speaking
7.521,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.785, 20.472, 1.405,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.469, 1.254, -0.524,356.133, 354.148, 358.214,-1.337, 0.793, -0.297,349.341, 339.048, 4.465,-1.544, 0.838, -0.260,352.856, 24.091, 27.323,null,null,null,0,null,null,null,1,0
7.560,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.780, 20.478, 1.406,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.819, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.474, 1.254, -0.524,356.032, 352.231, 358.392,-1.338, 0.798, -0.294,348.622, 337.893, 6.212,-1.546, 0.841, -0.257,352.949, 23.573, 26.743,null,null,null,0,null,null,null,1,0
7.599,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.785, 20.475, 1.411,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.480, 1.254, -0.523,355.845, 350.613, 358.804,-1.339, 0.804, -0.290,347.969, 337.139, 6.994,-1.549, 0.844, -0.254,352.810, 23.036, 26.777,null,null,null,0,null,null,null,1,0
7.639,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.776, 20.482, 1.412,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.484, 1.254, -0.522,355.900, 348.909, 359.029,-1.340, 0.811, -0.286,346.049, 336.314, 7.982,-1.551, 0.847, -0.251,352.210, 22.608, 25.881,null,null,null,0,null,null,null,1,0
7.680,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.783, 20.483, 1.412,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.487, 1.253, -0.519,356.018, 347.711, 358.988,-1.343, 0.818, -0.281,345.799, 335.229, 9.257,-1.554, 0.850, -0.248,351.790, 22.142, 25.590,null,null,null,0,null,null,null,1,0
7.720,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.782, 20.484, 1.412,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.489, 1.253, -0.515,356.136, 346.761, 358.972,-1.346, 0.825, -0.276,345.101, 333.679, 10.650,-1.556, 0.852, -0.245,351.673, 22.028, 25.630,null,null,null,0,null,null,null,1,0
7.759,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.787, 20.481, 1.412,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.819, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.491, 1.252, -0.510,356.454, 346.333, 358.951,-1.351, 0.832, -0.271,344.562, 332.102, 11.758,-1.559, 0.854, -0.241,351.445, 21.671, 24.827,null,null,null,0,null,null,null,1,0
7.802,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.782, 20.475, 1.412,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.819, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.492, 1.251, -0.504,356.680, 346.311, 359.075,-1.358, 0.840, -0.265,344.211, 330.204, 12.896,-1.562, 0.855, -0.238,351.282, 21.263, 24.563,null,null,null,0,null,null,null,1,0
7.842,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.780, 20.481, 1.415,0.789, 0.799, 0.423,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.492, 1.249, -0.497,357.074, 346.789, 359.241,-1.365, 0.848, -0.259,345.465, 327.434, 13.428,-1.565, 0.855, -0.233,351.605, 20.688, 23.957,null,null,null,0,null,null,null,1,0
7.881,0.000, -0.027, 0.000,0.762, 0.830, 0.147,356.783, 20.481, 1.419,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.491, 1.247, -0.488,357.635, 347.637, 359.251,-1.373, 0.856, -0.249,347.623, 324.983, 16.197,-1.567, 0.856, -0.226,352.497, 20.781, 22.243,null,null,null,0,null,null,null,1,0
7.921,0.000, -0.027, 0.000,0.762, 0.830, 0.147,356.788, 20.485, 1.413,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.819, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.490, 1.244, -0.478,358.283, 348.556, 359.314,-1.381, 0.863, -0.236,352.825, 323.718, 19.164,-1.568, 0.858, -0.217,354.397, 21.074, 17.981,null,null,null,0,null,null,null,1,0
7.961,0.000, -0.027, 0.000,0.762, 0.830, 0.147,356.788, 20.489, 1.417,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.489, 1.241, -0.467,359.204, 349.415, 359.415,-1.387, 0.869, -0.214,359.782, 326.381, 23.021,-1.567, 0.863, -0.205,357.287, 20.007, 8.769,null,null,null,0,null,null,null,1,0
8.001,0.000, -0.027, 0.000,0.762, 0.830, 0.147,356.781, 20.482, 1.418,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.488, 1.238, -0.456,0.224, 350.134, 359.381,-1.395, 0.873, -0.196,2.155, 327.476, 33.558,-1.566, 0.867, -0.191,0.684, 16.475, 355.935,null,null,null,0,null,null,null,1,0
8.040,0.000, -0.027, 0.000,0.762, 0.830, 0.147,356.787, 20.483, 1.417,0.789, 0.799, 0.422,50.030, 56.549, 179.307,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.488, 1.237, -0.446,0.741, 350.630, 359.556,-1.404, 0.876, -0.178,8.754, 327.241, 43.165,-1.566, 0.871, -0.176,2.636, 12.986, 339.818,null,null,null,0,null,null,null,1,0
8.079,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.791, 20.481, 1.413,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.489, 1.237, -0.437,0.546, 350.803, 359.699,-1.415, 0.880, -0.162,16.213, 328.933, 49.314,-1.569, 0.875, -0.166,1.159, 11.665, 322.025,null,null,null,0,null,null,null,1,0
8.121,0.000, -0.027, 0.000,0.762, 0.830, 0.148,356.790, 20.483, 1.413,0.789, 0.799, 0.422,50.030, 56.549, 179.307,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.490, 1.237, -0.428,0.472, 350.892, 359.914,-1.429, 0.879, -0.146,22.896, 333.400, 62.655,-1.575, 0.873, -0.158,353.639, 12.834, 303.326,null,null,null,0,null,null,null,1,0
8.161,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.785, 20.482, 1.410,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.492, 1.237, -0.419,0.549, 351.078, 0.196,-1.440, 0.877, -0.139,24.281, 332.120, 75.433,-1.579, 0.869, -0.151,354.224, 19.082, 284.615,null,null,null,0,null,null,null,1,0
8.201,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.788, 20.484, 1.411,0.789, 0.799, 0.422,50.030, 56.549, 179.307,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.493, 1.237, -0.410,0.481, 351.427, 0.490,-1.447, 0.876, -0.133,28.752, 326.473, 77.281,-1.588, 0.862, -0.145,1.952, 26.654, 270.845,null,null,null,0,null,null,null,1,0
8.242,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.788, 20.478, 1.412,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.496, 1.237, -0.401,0.333, 351.741, 0.918,-1.455, 0.872, -0.119,32.497, 328.742, 86.651,-1.598, 0.860, -0.132,6.357, 25.711, 261.454,null,null,null,0,null,null,null,1,0
8.282,0.000, -0.027, 0.000,0.762, 0.830, 0.148,356.791, 20.482, 1.414,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.819, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.496, 1.236, -0.392,0.354, 352.480, 1.032,-1.465, 0.868, -0.102,32.464, 329.384, 99.850,-1.609, 0.857, -0.119,12.653, 24.134, 252.123,null,null,null,0,null,null,null,1,0
8.320,0.000, -0.027, 0.000,0.762, 0.830, 0.148,356.792, 20.482, 1.415,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.497, 1.237, -0.384,0.528, 353.303, 1.177,-1.474, 0.863, -0.082,32.222, 331.022, 111.845,-1.621, 0.853, -0.108,19.480, 25.337, 237.849,null,null,null,0,null,null,null,1,0
8.360,0.000, -0.027, 0.000,0.762, 0.830, 0.148,356.789, 20.484, 1.409,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.499, 1.237, -0.375,0.772, 354.013, 1.506,-1.486, 0.856, -0.062,33.810, 330.929, 123.110,-1.632, 0.852, -0.090,25.791, 23.792, 226.258,null,null,null,0,null,null,null,1,0
8.401,0.000, -0.027, 0.000,0.762, 0.830, 0.148,356.789, 20.488, 1.408,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.819, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.500, 1.238, -0.368,0.864, 354.751, 1.728,-1.498, 0.847, -0.039,35.352, 335.360, 134.035,-1.638, 0.856, -0.069,29.247, 19.008, 223.254,null,null,null,0,null,null,null,1,0
8.439,0.000, -0.027, 0.000,0.762, 0.830, 0.148,356.784, 20.488, 1.410,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.819, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.500, 1.239, -0.363,0.441, 355.435, 1.823,-1.506, 0.839, -0.017,36.651, 337.820, 143.048,-1.643, 0.853, -0.050,32.316, 17.177, 217.246,null,null,null,0,null,null,null,1,0
8.480,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.783, 20.484, 1.411,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.500, 1.238, -0.356,0.466, 356.223, 1.928,-1.512, 0.828, 0.005,39.372, 339.467, 156.262,-1.652, 0.848, -0.032,37.830, 12.974, 211.065,null,null,null,0,null,null,null,1,0
8.520,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.777, 20.483, 1.399,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.500, 1.238, -0.350,0.303, 357.060, 2.061,-1.517, 0.821, 0.022,39.391, 344.368, 163.919,-1.660, 0.843, -0.015,39.294, 6.250, 201.363,null,null,null,0,null,null,null,1,0
8.560,0.000, -0.027, 0.000,0.762, 0.830, 0.148,356.780, 20.482, 1.392,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.500, 1.238, -0.345,359.924, 357.740, 2.216,-1.522, 0.816, 0.034,39.312, 344.098, 166.607,-1.665, 0.838, -0.004,40.278, 0.788, 191.673,null,null,null,0,null,null,null,1,0
8.600,0.000, -0.027, 0.000,0.762, 0.830, 0.148,356.781, 20.483, 1.398,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.500, 1.238, -0.339,359.659, 358.498, 2.362,-1.525, 0.812, 0.038,41.829, 343.988, 168.273,-1.664, 0.832, 0.002,41.816, 359.461, 189.237,null,null,null,0,null,null,null,1,0
8.639,0.000, -0.027, 0.000,0.762, 0.830, 0.148,356.782, 20.483, 1.398,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.499, 1.237, -0.333,359.533, 359.025, 2.662,-1.528, 0.808, 0.041,42.029, 345.491, 169.302,-1.662, 0.828, 0.009,42.291, 358.402, 190.185,null,null,null,0,null,null,null,1,0
8.681,0.000, -0.027, 0.000,0.762, 0.830, 0.148,356.778, 20.490, 1.399,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.819, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.497, 1.236, -0.327,359.582, 359.723, 2.607,-1.529, 0.803, 0.043,43.973, 347.524, 169.201,-1.666, 0.827, 0.016,42.963, 357.914, 185.328,null,null,null,0,null,null,null,1,0
8.721,0.000, -0.027, 0.000,0.761, 0.830, 0.148,356.773, 20.494, 1.394,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.495, 1.236, -0.322,359.549, 0.187, 2.603,-1.529, 0.802, 0.045,46.515, 345.141, 168.424,-1.671, 0.825, 0.021,42.748, 356.036, 180.345,null,null,null,0,null,null,null,1,0
8.761,0.000, -0.027, 0.000,0.762, 0.830, 0.149,356.774, 20.495, 1.387,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.819, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.492, 1.236, -0.317,359.581, 0.531, 2.576,-1.529, 0.802, 0.047,47.527, 345.817, 170.689,-1.672, 0.820, 0.023,42.769, 355.015, 180.560,null,null,null,0,null,null,null,1,0
8.801,0.000, -0.027, 0.000,0.762, 0.830, 0.148,356.769, 20.503, 1.385,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.488, 1.235, -0.313,359.807, 1.258, 2.286,-1.528, 0.802, 0.049,47.424, 347.018, 172.231,-1.672, 0.811, 0.023,43.050, 355.196, 182.823,null,null,null,0,null,null,null,1,0
8.841,0.000, -0.027, 0.000,0.761, 0.830, 0.148,356.768, 20.513, 1.394,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.819, 13.296, 179.857,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.483, 1.234, -0.309,0.112, 2.302, 2.323,-1.527, 0.802, 0.048,48.545, 350.623, 173.312,-1.674, 0.808, 0.020,49.689, 353.933, 182.049,null,null,null,0,null,null,null,1,0
8.881,0.000, -0.027, 0.000,0.762, 0.830, 0.148,356.773, 20.504, 1.386,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.819, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.478, 1.234, -0.306,0.209, 3.360, 2.297,-1.527, 0.801, 0.050,48.791, 355.975, 176.306,-1.678, 0.805, 0.020,50.209, 352.142, 179.487,null,null,null,0,null,null,null,1,0
8.921,0.000, -0.027, 0.000,0.761, 0.830, 0.148,356.772, 20.501, 1.394,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.474, 1.233, -0.305,0.165, 4.156, 2.084,-1.527, 0.801, 0.050,47.856, 359.264, 178.778,-1.677, 0.804, 0.021,50.418, 352.993, 181.118,null,null,null,0,null,null,null,1,0
8.961,0.000, -0.027, 0.000,0.761, 0.830, 0.149,356.764, 20.502, 1.387,0.789, 0.799, 0.422,50.030, 56.549, 179.307,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.470, 1.234, -0.303,0.109, 4.892, 1.916,-1.529, 0.810, 0.044,48.483, 348.355, 172.197,-1.677, 0.804, 0.021,50.075, 353.291, 181.199,null,null,null,0,null,null,null,1,0
9.001,0.000, -0.027, 0.000,0.761, 0.830, 0.149,356.769, 20.495, 1.384,0.789, 0.799, 0.422,50.023, 56.548, 179.284,0.664, 0.798, 0.460,49.819, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.467, 1.234, -0.300,359.973, 5.397, 1.980,-1.526, 0.809, 0.040,52.371, 347.998, 174.276,-1.678, 0.803, 0.020,49.753, 352.007, 180.832,null,null,null,0,null,null,null,1,0
9.039,0.000, -0.027, 0.000,0.761, 0.830, 0.149,356.766, 20.498, 1.380,0.789, 0.799, 0.423,50.021, 56.547, 179.271,0.664, 0.798, 0.460,49.819, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.464, 1.234, -0.298,0.032, 6.021, 1.862,-1.521, 0.808, 0.039,53.413, 358.047, 188.295,-1.677, 0.803, 0.021,50.789, 352.134, 180.614,null,null,null,0,null,null,null,1,0
9.082,0.000, -0.027, 0.000,0.761, 0.830, 0.149,356.765, 20.497, 1.385,0.789, 0.800, 0.423,50.021, 56.549, 179.270,0.664, 0.798, 0.460,49.732, 13.116, 179.767,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.462, 1.236, -0.294,359.721, 6.696, 1.990,-1.524, 0.808, 0.039,49.579, 345.908, 176.382,-1.677, 0.804, 0.020,50.526, 352.159, 180.625,null,null,null,0,null,null,null,1,0
9.119,0.000, -0.027, 0.000,0.761, 0.830, 0.149,356.773, 20.502, 1.386,0.789, 0.799, 0.422,50.016, 56.548, 179.267,0.664, 0.799, 0.460,49.731, 13.109, 179.764,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.461, 1.238, -0.292,359.055, 7.053, 2.261,-1.523, 0.807, 0.040,50.225, 349.225, 179.772,-1.677, 0.803, 0.020,50.586, 352.152, 180.606,null,null,null,0,null,null,null,1,0
9.160,0.000, -0.027, 0.000,0.761, 0.830, 0.149,356.752, 20.505, 1.379,0.789, 0.799, 0.422,50.016, 56.548, 179.263,0.664, 0.799, 0.460,49.725, 13.109, 179.764,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.458, 1.241, -0.291,357.794, 7.815, 2.019,-1.522, 0.807, 0.040,50.844, 349.776, 179.799,-1.677, 0.803, 0.020,50.628, 352.152, 180.596,null,null,null,0,null,null,null,1,0
9.199,0.000, -0.027, 0.000,0.761, 0.830, 0.149,356.755, 20.501, 1.386,0.789, 0.799, 0.422,50.015, 56.550, 179.264,0.664, 0.799, 0.460,49.730, 13.105, 179.761,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.457, 1.242, -0.293,356.293, 8.444, 1.768,-1.522, 0.807, 0.040,50.866, 349.745, 179.817,-1.677, 0.802, 0.021,50.471, 352.146, 180.585,null,null,null,0,null,null,null,1,0
9.240,0.000, -0.027, 0.000,0.761, 0.830, 0.149,356.749, 20.503, 1.378,0.789, 0.799, 0.422,50.010, 56.550, 179.263,0.664, 0.798, 0.460,49.733, 13.102, 179.760,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.456, 1.240, -0.293,355.631, 9.110, 1.613,-1.522, 0.807, 0.040,50.903, 349.697, 179.788,-1.678, 0.802, 0.021,50.642, 352.142, 180.568,null,null,null,0,null,null,null,1,0
9.280,0.000, -0.027, 0.000,0.761, 0.830, 0.149,356.760, 20.505, 1.384,0.789, 0.800, 0.422,50.009, 56.551, 179.263,0.664, 0.798, 0.460,49.732, 13.101, 179.757,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.456, 1.239, -0.291,355.521, 9.282, 1.883,-1.522, 0.807, 0.040,50.915, 349.731, 179.819,-1.678, 0.802, 0.021,50.524, 352.137, 180.554,null,null,null,0,null,null,null,1,0
9.321,0.000, -0.027, 0.000,0.761, 0.830, 0.149,356.761, 20.506, 1.372,0.789, 0.800, 0.422,50.009, 56.551, 179.264,0.664, 0.798, 0.461,49.728, 13.098, 179.756,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.456, 1.239, -0.289,355.647, 9.393, 1.882,-1.522, 0.808, 0.039,50.913, 349.721, 179.813,-1.678, 0.801, 0.021,50.531, 352.122, 180.544,null,null,null,0,null,null,null,1,0
9.361,0.000, -0.027, 0.000,0.761, 0.830, 0.149,356.762, 20.504, 1.379,0.789, 0.800, 0.422,50.009, 56.551, 179.263,0.664, 0.799, 0.461,49.736, 13.099, 179.756,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.457, 1.239, -0.287,355.300, 9.128, 2.071,-1.522, 0.808, 0.039,50.924, 349.713, 179.807,-1.678, 0.801, 0.021,50.585, 352.112, 180.525,null,null,null,0,null,null,null,1,0
9.401,0.000, -0.027, 0.000,0.761, 0.830, 0.149,356.767, 20.500, 1.387,0.789, 0.800, 0.422,50.009, 56.551, 179.264,0.664, 0.798, 0.461,49.731, 13.105, 179.767,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.457, 1.238, -0.285,354.867, 9.011, 2.260,-1.522, 0.808, 0.040,50.930, 349.725, 179.816,-1.678, 0.800, 0.021,50.453, 352.103, 180.513,null,null,null,0,null,null,null,1,0
9.442,0.000, -0.027, 0.000,0.761, 0.830, 0.149,356.726, 20.529, 1.371,0.789, 0.799, 0.423,50.013, 56.551, 179.254,0.664, 0.799, 0.461,49.725, 13.091, 179.754,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.457, 1.237, -0.283,354.841, 9.097, 2.036,-1.522, 0.808, 0.040,50.913, 349.722, 179.811,-1.678, 0.800, 0.021,50.536, 352.093, 180.490,null,null,null,0,null,null,null,1,0
9.479,0.000, -0.027, 0.000,0.761, 0.830, 0.150,356.755, 20.513, 1.359,0.789, 0.800, 0.423,49.982, 56.560, 179.264,0.664, 0.799, 0.461,49.697, 13.092, 179.759,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.457, 1.237, -0.280,355.085, 9.126, 2.179,-1.522, 0.808, 0.040,50.930, 349.724, 179.811,-1.678, 0.801, 0.021,50.525, 352.070, 180.451,null,null,null,0,null,null,null,1,0
9.521,0.000, -0.027, 0.000,0.761, 0.830, 0.150,356.753, 20.562, 1.396,0.789, 0.800, 0.423,50.036, 56.555, 179.254,0.670, 0.799, 0.461,50.237, 8.747, 179.804,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.458, 1.236, -0.278,355.217, 9.307, 2.800,-1.522, 0.809, 0.040,50.937, 349.730, 179.813,-1.678, 0.801, 0.021,50.459, 352.057, 180.438,null,null,null,0,null,null,null,1,0
9.561,0.000, -0.027, 0.000,0.761, 0.830, 0.150,356.730, 20.511, 1.344,0.794, 0.800, 0.424,50.937, 51.938, 179.965,0.677, 0.799, 0.461,50.014, 12.095, 179.692,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.457, 1.236, -0.276,355.377, 9.541, 2.659,-1.522, 0.808, 0.040,50.939, 349.726, 179.810,-1.678, 0.800, 0.022,50.519, 352.050, 180.421,null,null,null,0,null,null,null,1,0
9.600,0.000, -0.027, 0.000,0.760, 0.830, 0.150,356.715, 20.536, 1.389,0.796, 0.800, 0.424,51.613, 51.045, 179.414,0.677, 0.799, 0.459,49.645, 10.049, 179.715,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.457, 1.235, -0.276,355.333, 9.652, 2.502,-1.522, 0.808, 0.040,50.935, 349.729, 179.810,-1.678, 0.800, 0.022,50.494, 352.039, 180.410,null,null,null,0,null,null,null,1,0
9.640,0.000, -0.027, 0.000,0.761, 0.830, 0.150,356.729, 20.565, 1.334,0.812, 0.800, 0.427,50.392, 37.462, 179.334,0.692, 0.799, 0.449,49.559, 5.350, 179.923,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.457, 1.232, -0.272,355.550, 9.879, 2.429,-1.522, 0.809, 0.040,50.942, 349.719, 179.796,-1.678, 0.800, 0.022,50.443, 351.996, 180.361,null,null,null,0,null,null,null,1,0
9.681,0.000, -0.027, 0.000,0.760, 0.830, 0.150,356.723, 20.542, 1.391,0.822, 0.800, 0.429,50.723, 28.736, 179.283,0.703, 0.799, 0.441,49.779, 4.076, 179.967,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.459, 1.231, -0.270,355.720, 9.694, 2.626,-1.522, 0.808, 0.040,50.936, 349.715, 179.798,-1.678, 0.800, 0.022,50.466, 351.977, 180.330,null,null,null,0,null,null,null,1,0
